id_operacao,id_projeto,data_hora,veiculo_modelo,energia_consumida_kwh,tempo_utilizacao_min,receita_gerada_brl
81299e27-eead-474b-a6cc-3acb7dc687f6,8,2025-07-12 09:58:11,Renault Kwid E-Tech,19.96,20,41.92
9a25384c-6de9-412d-a499-5b8b31434075,5,2025-07-20 05:30:11,Volvo XC40,36.66,110,76.99
405ea6de-2f5a-4bcc-95a4-ed60df132146,13,2026-07-02 11:11:11,BYD Seal,48.88,108,102.65
832c680d-ce5b-4367-adcf-487282b6e943,3,2025-12-20 03:37:11,Porsche Taycan,30.59,94,64.24
49daa697-0548-4973-9589-27bbc76fd42e,8,2026-06-14 01:56:11,Nissan Leaf,17.97,59,37.74
8a132999-0ea4-4b3d-bad5-5065427f2d26,5,2026-06-18 22:46:11,Nissan Leaf,34.41,103,72.26
a4d2a850-4367-4488-9ed6-d0769b0f76d4,14,2026-01-17 08:47:11,Nissan Leaf,49.6,118,104.16
a5beaf77-2497-45bf-af57-4b5cd1a03bc1,4,2026-02-22 03:56:11,Renault Kwid E-Tech,27.44,48,57.62
bfdec20d-d032-4542-b682-64f736e3fda4,14,2026-01-04 00:05:11,Porsche Taycan,43.99,60,92.38
7e447956-c3dd-4ed7-a381-f7579902b863,16,2026-01-22 06:39:11,Nissan Leaf,28.42,23,59.68
052f8016-2958-4bc7-b58d-c7098f1eebd5,17,2025-09-11 02:36:11,BYD Seal,31.33,71,65.79
284bf002-d6fa-4051-b007-f899c8f0ebec,17,2025-07-30 22:54:11,Renault Kwid E-Tech,16.9,77,35.49
7262e186-023d-4417-b9b9-6dd9b70458d1,6,2025-07-15 08:55:11,BYD Dolphin,44.17,114,92.76
59578a83-17cf-4f0d-9dce-e89f2fa59a87,16,2026-05-11 07:00:11,BYD Seal,56.93,87,119.55
881eef2a-ff7e-4f3a-9a69-354c00b7a60a,8,2025-11-24 22:56:11,Renault Kwid E-Tech,26.38,40,55.4
b6de2276-1dac-4ca0-b198-e7a2e8e2d13b,12,2026-04-04 21:40:11,Volvo XC40,10.87,63,22.83
b9916d7b-044f-4f44-ac81-575f057fff30,1,2026-05-08 06:33:11,BYD Dolphin,48.78,99,102.44
21504826-7710-4170-9d05-534db229dd3b,19,2026-04-04 11:02:11,BYD Dolphin,44.19,35,92.8
f47bb360-f261-4343-8311-5501fa34452f,16,2026-06-30 04:34:11,Porsche Taycan,49.74,108,104.45
cfab9ce8-28fc-4644-a1b0-1333f7ade62c,14,2026-06-05 02:26:11,BYD Seal,58.96,29,123.82
4d219d0c-c118-462c-8055-5d7dfe7b31e8,6,2026-06-10 09:01:11,BYD Dolphin,34.61,38,72.68
e6bdb683-8f92-488b-b7a9-ffd5e9ff66fc,6,2025-08-06 03:13:11,Renault Kwid E-Tech,20.28,62,42.59
5892b2f5-024b-4e42-afbd-7889a1a823d6,15,2026-05-14 20:59:11,BYD Seal,56.07,62,117.75
b032fd6e-4f9b-48e1-95bb-b021efb63442,17,2026-03-15 02:07:11,Volvo XC40,16.79,87,35.26
c6f1bee0-c4e2-4338-947a-f920e494b284,5,2025-11-24 10:44:11,Renault Kwid E-Tech,39.28,69,82.49
9c5c48ed-202d-4dae-966b-c1643458607b,10,2026-01-10 14:36:11,Nissan Leaf,27.42,111,57.58
6d26d483-544c-4b5f-8c0d-a87f99d6b9c6,5,2025-12-11 21:18:11,Renault Kwid E-Tech,52.2,58,109.62
5269b58a-88b4-412d-a397-c1f67ff72a84,20,2026-06-20 03:52:11,Nissan Leaf,56.72,64,119.11
0f772512-7c1b-4ca0-bb36-7880b55cf206,1,2026-06-23 09:28:11,Porsche Taycan,51.23,49,107.58
786623d4-53b0-4cb3-b7a8-58e7daa33c75,4,2025-11-12 03:31:11,Nissan Leaf,54.11,94,113.63
76c493d0-3815-45d8-b552-50a50669caf4,13,2026-06-28 00:36:11,BYD Dolphin,23.75,110,49.88
ae684aec-3c19-44d9-85b2-ef2cfd1920e1,1,2026-04-18 06:24:11,Renault Kwid E-Tech,12.56,64,26.38
8fb9ca28-681e-41f2-b95e-6ab10a342abc,13,2025-10-13 08:57:11,Nissan Leaf,29.63,89,62.22
5a28f248-1e1e-4876-8a19-380f39157521,6,2025-09-12 13:31:11,BYD Seal,15.06,94,31.63
14a1ffc5-9ae3-4701-b80c-a871581c25ce,6,2025-11-01 09:31:11,GWM Ora,50.97,84,107.04
4a9e5d6e-f917-4441-912d-4c3f27169604,1,2026-04-18 22:43:11,Nissan Leaf,37.24,58,78.2
085165e3-679e-42ee-bcfe-ffe452230dbe,8,2026-06-17 02:47:11,Porsche Taycan,16.64,115,34.94
5f8600cf-4a98-41f3-86e4-afe9cd9c0a32,17,2026-07-07 23:03:11,Renault Kwid E-Tech,17.12,105,35.95
ed9031de-e920-4039-a94a-be9d3cfddb6a,1,2026-06-05 02:41:11,BYD Dolphin,57.57,117,120.9
9e672e31-d4b3-4c6b-bba2-98c37cae2bd5,17,2025-08-02 08:53:11,BYD Seal,20.67,39,43.41
d4e58d28-dde9-4df6-be58-7fa6f1a8c6fd,12,2025-10-25 09:49:11,BYD Seal,16.19,72,34.0
4a5c029b-6347-4ce1-84a3-33dba85ddd5f,12,2026-02-11 04:27:11,BYD Dolphin,49.18,50,103.28
da0fa830-e3e9-424a-a7c5-4f8c0c83ad08,19,2025-08-03 23:24:11,Volvo XC40,41.08,70,86.27
e99e302e-24e1-49ce-9a0f-26eb361636fe,16,2025-08-15 08:26:11,BYD Dolphin,24.22,82,50.86
b4900c0f-5a18-48b2-b2f2-fa799de0e9e8,4,2026-02-17 11:51:11,Volvo XC40,52.62,47,110.5
540dc4de-734d-48f9-8382-40e191784280,10,2026-06-21 02:38:11,BYD Dolphin,56.69,114,119.05
79daaf8d-42a5-4e06-9d85-f6716eb23c5b,19,2025-10-09 08:09:11,Porsche Taycan,12.17,47,25.56
225ff3a5-9c9c-45ac-a294-f3bd6b4858ae,16,2026-01-26 03:40:11,BYD Seal,54.16,105,113.74
3c61c611-19c3-4828-9b31-34e0804778a8,12,2025-11-14 02:54:11,GWM Ora,52.49,69,110.23
51a2658d-d268-423c-aa45-55f0c13404a2,8,2026-05-12 06:56:11,Volvo XC40,43.75,71,91.88
d51aa5e0-9a6b-4897-befd-eca71f265571,14,2026-01-11 07:10:11,GWM Ora,48.47,34,101.79
a4d8080f-4007-428c-898d-866319f43a92,4,2025-10-09 01:09:11,BYD Seal,27.01,57,56.72
e5aaa8bf-1d09-4d59-a63e-c1a3cb53705b,15,2025-10-24 08:31:11,Volvo XC40,20.29,74,42.61
b9abb1fd-7248-47b5-adfe-ca77a40f504f,12,2026-01-28 07:08:11,BYD Dolphin,19.69,73,41.35
9c318627-835d-47fb-b860-98756ad1c762,1,2025-12-29 09:04:11,Volvo XC40,18.8,33,39.48
f1c2a5e5-ff52-4806-a79b-027e62f784e9,15,2025-09-11 14:19:11,BYD Seal,11.16,54,23.44
95edc236-2ed0-49a6-b405-6c43f290072a,17,2025-09-29 07:37:11,Volvo XC40,55.16,98,115.84
c14b487a-9a83-42bd-9a72-fb2a9c6e3ce8,8,2025-11-05 09:12:11,Volvo XC40,56.48,76,118.61
75478869-05df-4c03-a22d-1464a1e7cefc,20,2025-12-11 02:38:11,BYD Dolphin,52.85,50,110.99
9a87a96b-d6a9-441b-8bbe-47d777e2afaa,17,2025-11-05 06:38:11,Porsche Taycan,55.95,33,117.5
3236acf0-985c-4645-8caf-499f9a26b0ca,15,2026-05-23 02:29:11,Volvo XC40,33.36,114,70.06
382baf38-5676-4531-8423-6c66e8bd9bbc,17,2025-07-24 03:44:11,BYD Dolphin,19.97,101,41.94
7099aa48-b97d-40fb-bdd6-d7f1699ec594,4,2025-08-16 07:07:11,BYD Seal,48.0,75,100.8
3aaaca58-4ef9-47dc-9526-b054e1daa73b,8,2026-02-21 08:15:11,BYD Seal,49.76,41,104.5
a4572e60-28e6-4ace-bed8-e2386015aace,16,2025-10-24 23:03:11,Volvo XC40,49.36,87,103.66
8f3892b8-f41f-4e1a-b2f2-db2cbde79e55,16,2026-07-03 02:46:11,GWM Ora,52.27,101,109.77
bbff83cd-9e7d-4d0b-9e49-f369cccd0eb9,4,2026-01-30 21:48:11,BYD Seal,55.21,44,115.94
e83d45ee-5421-4aca-9238-27eed32e7cbd,17,2025-12-06 00:20:11,BYD Seal,19.3,93,40.53
542193cc-fd04-4ad5-90ac-9bb91182529c,13,2026-06-15 00:54:11,Volvo XC40,42.38,51,89.0
03a174c7-aa21-47cd-b6c1-b023c9b961cf,12,2026-03-28 04:00:11,BYD Dolphin,59.54,48,125.03
2b90ebcc-fe8e-46a7-b2e1-c2dbc1ad8889,3,2025-09-08 21:22:11,Nissan Leaf,13.33,111,27.99
bb9070b7-6e84-49ac-8f17-2a57f6cde027,15,2026-06-15 06:20:11,Renault Kwid E-Tech,47.9,51,100.59
b306ec6e-fd52-49df-9ac9-8823630b02a8,6,2026-03-16 13:50:11,BYD Dolphin,32.83,47,68.94
718aae19-8e0f-45f3-926a-a6362c8d4d49,12,2025-12-04 06:41:11,Porsche Taycan,56.34,79,118.31
7256f484-bd1c-4da1-9c15-cf23fc155ca3,12,2025-08-05 08:09:11,Renault Kwid E-Tech,16.48,80,34.61
fe28812d-c7ed-4887-8e5f-3537255b58df,8,2025-10-27 11:24:11,BYD Dolphin,41.31,94,86.75
2384d601-5ee1-4dcc-9256-0ea7078df4bf,5,2025-12-09 11:49:11,Volvo XC40,26.8,108,56.28
9889f0b0-e1e1-42c7-8532-548667f94835,14,2026-05-28 00:00:11,Volvo XC40,25.11,55,52.73
f67f15eb-bb33-4282-9237-b25361ca6e57,8,2026-04-25 21:53:11,Volvo XC40,28.07,37,58.95
6f337f28-2a40-48c4-a9b0-1801a43b7558,17,2025-10-01 04:20:11,Nissan Leaf,40.04,86,84.08
f52c023a-d55b-49d4-a040-cf0d4944b39d,10,2025-11-04 23:11:11,Nissan Leaf,12.45,73,26.14
a0b06ebf-f333-47a1-9b43-67595f780181,5,2025-10-31 02:25:11,BYD Dolphin,47.45,21,99.65
8af6fae1-610d-46a4-ba10-af261fbaf896,5,2025-11-16 01:51:11,GWM Ora,50.87,93,106.83
65bb17e3-bee7-42e7-aca9-5490b08a15e6,3,2025-11-02 11:42:11,Nissan Leaf,52.8,110,110.88
57e7c94a-516c-4189-b88e-9be640f82521,20,2025-10-11 04:09:11,Renault Kwid E-Tech,20.88,50,43.85
0d0111da-7975-4d05-a151-0371825abad8,16,2025-11-18 22:41:11,Porsche Taycan,16.99,70,35.68
a7f13b0c-e923-459b-a0de-5a8f54389752,14,2026-04-11 13:33:11,GWM Ora,50.73,105,106.53
54fcd044-212f-453c-8bb6-dac86ebc640b,12,2026-02-18 00:35:11,Porsche Taycan,53.01,103,111.32
e1c1f420-19f0-44ae-a290-948faf1efb63,19,2025-08-19 12:24:11,GWM Ora,55.74,114,117.05
3234134c-0180-4ddb-954e-a2622c334b02,1,2026-06-10 08:39:11,BYD Seal,16.83,87,35.34
18f8080e-f211-4308-9670-e5a608d34303,4,2025-10-23 23:32:11,Nissan Leaf,58.32,41,122.47
d665581d-7d2d-47a0-a9dd-1b30d95b0abc,6,2025-09-14 14:09:11,Renault Kwid E-Tech,14.19,99,29.8
646e3df6-51fb-4772-b879-dbbf01bc096d,10,2025-12-15 08:36:11,Renault Kwid E-Tech,49.53,54,104.01
6af3e128-600a-4370-bb30-ab1e9ed0d6e1,14,2025-08-05 21:14:11,Volvo XC40,46.73,63,98.13
b75e3fcf-df92-406b-9df4-bc9dbb0c06e2,17,2026-06-21 10:39:11,GWM Ora,22.18,25,46.58
45e5b2cf-25cb-412f-90bc-475a854c1f3d,10,2026-04-21 06:00:11,BYD Seal,54.54,118,114.53
c217a83e-fd66-4b7d-ae40-a46549413ec1,17,2025-10-01 02:38:11,Volvo XC40,52.55,98,110.36
b1ee5ff6-48a5-4d75-b25d-0d2fdb313a8b,17,2026-03-05 21:32:11,Volvo XC40,48.52,84,101.89
cf69a54f-b3ee-4988-b042-b37628b4dd03,5,2025-09-21 02:55:11,Renault Kwid E-Tech,32.17,67,67.56
25ee6aaa-4a9d-4e80-8754-049bd448bd35,19,2026-05-04 09:00:11,BYD Seal,20.74,94,43.55
e398c470-f71d-486b-aaab-ac5de02a0e30,3,2025-11-08 00:09:11,Nissan Leaf,57.81,67,121.4
f98c92d8-87f5-410e-ac62-d8262e8d3f57,15,2026-03-23 14:36:11,BYD Dolphin,45.31,24,95.15
436155d8-0bba-46a2-9bbb-3e0e407c5ce6,19,2026-06-24 08:13:11,BYD Dolphin,51.54,38,108.23
d314cad7-cc4c-4914-9603-580871994986,16,2026-05-08 01:19:11,Nissan Leaf,18.89,56,39.67
00ed7f40-90d0-48d8-a319-0befffe73398,4,2025-07-31 02:15:11,BYD Dolphin,23.55,80,49.46
17c3be67-27ef-4811-b01a-696d249f9b66,5,2025-10-31 08:07:11,BYD Seal,43.81,75,92.0
946da58e-ae56-4290-9b95-9f384b7a0843,1,2026-04-14 06:46:11,Nissan Leaf,56.85,74,119.39
10131e9b-ada2-41fe-a19d-650736fd424a,10,2025-08-26 00:42:11,BYD Dolphin,49.34,76,103.61
5954ad7c-e224-44b1-8ae8-8db5ac068e3e,8,2025-08-21 03:06:11,Volvo XC40,28.03,86,58.86
5a1e3991-035a-4c3a-b299-83bd762aacda,6,2025-08-30 08:17:11,GWM Ora,56.73,44,119.13
ccc76093-b375-4b7c-99b5-5fbdfb77c5ad,8,2026-04-25 09:11:11,Volvo XC40,44.62,53,93.7
32d339c0-c754-4e9c-8578-877c5b79e863,19,2025-12-04 02:23:11,GWM Ora,19.33,111,40.59
fef60cb0-7375-4dcb-9fbe-5fa7577057dc,19,2026-04-01 02:33:11,BYD Seal,43.51,88,91.37
764dfb8e-331a-49fa-9a48-a079666c726d,4,2025-11-22 21:10:11,Porsche Taycan,37.9,61,79.59
499d5712-15fe-4b32-b997-91533e627bfa,10,2025-08-16 07:52:11,Renault Kwid E-Tech,30.71,63,64.49
eaed97e5-82cc-477c-a6ed-16663ccb10d5,10,2025-11-14 04:57:11,Renault Kwid E-Tech,44.89,119,94.27
1dbe9d62-99cc-47f8-8153-e88b3a24e484,16,2026-04-04 00:37:11,Volvo XC40,39.09,93,82.09
a858e1e1-6c41-4d06-b2d7-d5634c3bd8fa,3,2025-10-20 14:21:11,Nissan Leaf,47.55,86,99.86
07c4a5f6-7829-4757-8552-b151f529e4a1,4,2025-11-21 10:59:11,BYD Seal,48.61,92,102.08
8215950a-ec4d-40f7-9069-f736663cb787,14,2026-03-26 22:27:11,Nissan Leaf,18.86,58,39.61
eb2205f6-c58e-4bf5-8bcb-fca37546fab9,10,2026-02-10 13:18:11,BYD Dolphin,42.18,115,88.58
92bf0900-d6d6-43c3-a67a-fe7dab0f462a,15,2025-07-26 14:03:11,Renault Kwid E-Tech,58.43,64,122.7
5fbff7c6-5b01-4aed-9902-d734168941bb,4,2025-07-26 10:01:11,BYD Dolphin,20.24,56,42.5
99c5640e-2a4d-40ad-9e92-9c3e64b36fd5,16,2026-03-08 05:32:11,Volvo XC40,49.65,66,104.27
ba25177d-5536-4eb7-8d33-855ed77ab7a5,14,2025-07-26 00:56:11,BYD Dolphin,45.26,90,95.05
98fa4520-8aa4-486f-bcc2-f3d78c3dba38,12,2026-04-09 20:56:11,Volvo XC40,50.05,78,105.11
bd53a8da-1bf4-48b0-ae78-88730239040d,3,2026-04-27 01:20:11,GWM Ora,47.61,36,99.98
263c1e42-3669-4dd2-a941-c5cd1c259095,6,2025-12-11 03:14:11,Volvo XC40,44.54,53,93.53
32d53c02-cc7d-464f-b80a-c31dedf386c3,8,2026-04-19 14:20:11,Volvo XC40,37.68,44,79.13
2e49cde6-6247-4f52-9155-90e15af47107,3,2026-06-01 13:53:11,GWM Ora,35.93,57,75.45
4b7e6ac7-59f8-4b64-aa3f-02436607d5e0,6,2025-08-03 02:16:11,BYD Dolphin,52.53,118,110.31
4ab91e2e-eb06-4aa9-a151-9708fe01d0aa,17,2025-11-22 11:31:11,Volvo XC40,45.93,60,96.45
b835df9d-6aae-4b51-b962-3e4aacbd1f95,15,2026-04-13 13:58:11,Volvo XC40,47.83,43,100.44
904ca1e9-840d-4f42-8461-55553c679c46,19,2025-08-03 01:35:11,BYD Seal,51.9,55,108.99
d2fd0dbf-4dd8-4f54-9ec4-c28962d361d6,4,2026-04-02 01:45:11,Porsche Taycan,32.11,78,67.43
ccd0be36-5d88-4b17-9a65-54038a969f12,5,2026-05-05 12:20:11,GWM Ora,19.75,94,41.48
fafd3704-0aa2-449b-bd35-681c7c8c56dc,8,2026-03-07 01:51:11,Porsche Taycan,51.46,71,108.07
9370b934-8262-4fd3-bd2b-81376988f777,13,2025-12-18 01:45:11,BYD Dolphin,35.4,112,74.34
cadef212-c8da-425f-a31f-5671bb671bb2,12,2025-12-23 01:38:11,Nissan Leaf,27.36,110,57.46
2ea54bd6-2cd2-45c8-9568-25f96ef14624,14,2026-06-09 09:49:11,BYD Dolphin,50.41,106,105.86
1151e92f-fd29-41aa-b8f2-0791527d6706,15,2026-02-22 12:48:11,Renault Kwid E-Tech,10.57,53,22.2
0366b87f-315a-46a7-9af8-145ac2622dac,3,2026-05-31 22:41:11,Nissan Leaf,10.41,80,21.86
164289b8-fd25-4ae7-b115-ebc072cdaf55,10,2026-02-22 05:48:11,Renault Kwid E-Tech,21.9,69,45.99
7dbe7282-3def-4803-8fa5-9a6a8b1106a5,16,2025-10-17 22:04:11,Renault Kwid E-Tech,18.37,115,38.58
77bc0456-b3b9-4905-8cc2-1b06cda29b87,10,2026-05-12 12:22:11,Volvo XC40,16.01,65,33.62
f2a02812-84e3-47ed-9ab2-049c960ad398,1,2026-03-15 11:59:11,Porsche Taycan,25.38,100,53.3
dcaf5d98-3ac3-4a1e-ba64-cb20f646d11a,12,2026-06-21 10:37:11,Nissan Leaf,53.57,29,112.5
3e28f728-cef8-4a5a-ab41-a0570553f644,3,2026-01-28 01:03:11,BYD Dolphin,28.59,20,60.04
292b62ab-8700-48fa-ab56-40304719c970,17,2025-12-10 04:33:11,Nissan Leaf,36.96,72,77.62
e7dd4eef-ecee-431c-839b-fe51a08b1fb0,20,2025-11-10 09:33:11,BYD Dolphin,52.33,66,109.89
3604c0d3-fa5f-4972-ad2a-3954e920e1c4,19,2026-04-30 10:07:11,Volvo XC40,36.74,91,77.15
537767d2-4351-477c-ab96-aa0318fe3adc,19,2026-07-09 03:45:11,GWM Ora,18.47,113,38.79
f7e0e9ff-4859-42a8-9e1e-f834b05739ad,10,2026-05-13 21:44:11,Nissan Leaf,13.15,89,27.62
ecb09d3a-ce45-427d-bc86-2848bc1517ef,5,2026-01-18 14:52:11,GWM Ora,13.99,111,29.38
1b647b0b-0543-4026-93ca-0b0acfa18bc1,4,2025-11-14 02:57:11,BYD Dolphin,31.43,44,66.0
a868efbe-57c3-4e4b-840a-47524bc4a8e4,6,2026-05-07 00:42:11,GWM Ora,46.89,70,98.47
85974d44-6749-4c75-a5d1-db231ea99211,10,2026-06-25 21:02:11,BYD Seal,11.75,93,24.68
296b4026-ca3e-4572-a021-8006fbde3816,14,2026-01-23 05:13:11,GWM Ora,10.09,113,21.19
eaec6b35-27bc-4b39-ab13-ebf35d9a981c,5,2025-08-18 22:34:11,BYD Dolphin,35.92,66,75.43
9b2409da-0894-42c6-98ac-db1648d4d315,16,2026-04-26 13:44:11,Renault Kwid E-Tech,25.02,72,52.54
3376d220-4bee-4b90-bd55-5c4b0debdbde,14,2025-12-09 03:48:11,BYD Seal,39.19,84,82.3
444adbd1-a773-4669-99a5-abcf7ac26bb8,20,2026-06-11 14:33:11,Volvo XC40,27.86,40,58.51
6b1f9a87-859c-460b-8bd0-3d761c3e840c,13,2025-11-03 13:48:11,Volvo XC40,47.86,87,100.51
1eae6019-8616-461c-abc3-31386219d416,4,2026-01-21 08:20:11,BYD Seal,42.4,80,89.04
e17dfab1-06a5-4402-a05a-33a74d1b1f4d,6,2026-06-08 06:27:11,Renault Kwid E-Tech,14.74,70,30.95
9bcc2263-0998-4ea5-83f0-e3d406e0f9e5,19,2025-09-17 07:40:11,Renault Kwid E-Tech,36.97,50,77.64
1c9631f4-8aa3-4d19-8b65-57f4a9ba9589,6,2026-06-02 00:11:11,Renault Kwid E-Tech,43.02,110,90.34
3def8f4e-535c-4e7d-8d76-428273a56e3c,16,2026-05-19 11:27:11,Volvo XC40,21.78,80,45.74
28cbd905-6715-47be-b6d9-99fa95d9474f,3,2025-11-24 22:05:11,BYD Dolphin,31.94,91,67.07
575951ba-a015-45aa-89d2-9ed4704d97e4,8,2026-04-01 02:05:11,Nissan Leaf,18.86,37,39.61
1d6eb331-c3e9-4931-b1b3-ad2b710956c2,5,2026-05-26 13:11:11,Nissan Leaf,32.51,39,68.27
47081d9b-fc58-4dc3-8ced-851a8e50b840,20,2025-08-26 21:01:11,GWM Ora,33.55,51,70.45
8b247c5c-ffff-43a7-b293-ecc9c4e2951a,20,2026-03-18 11:19:11,GWM Ora,55.92,92,117.43
9943b8f5-fbdd-4d0a-a743-7301b7c8462b,20,2025-12-17 02:08:11,Porsche Taycan,37.69,62,79.15
183bb68f-0c82-4268-bb3f-2bf4f36606ad,8,2025-09-29 02:35:11,Porsche Taycan,44.25,96,92.92
46c62502-3164-4a16-8db6-658471dde41d,8,2025-12-24 11:09:11,Nissan Leaf,47.77,52,100.32
114b4d3b-5739-432a-9db1-f73d1351394c,3,2026-07-06 22:23:11,BYD Dolphin,43.37,120,91.08
0dec074c-87c0-4511-a094-0ec473e5d33e,14,2026-06-18 11:53:11,Porsche Taycan,41.4,30,86.94
a826f54e-ec7a-4099-aed2-43e3c6fd066f,13,2026-01-13 11:58:11,Porsche Taycan,25.12,53,52.75
9e6c89bb-bf5e-4fcf-9d1f-472984b9ae74,1,2026-01-27 07:09:11,Nissan Leaf,31.67,106,66.51
13c21c34-0492-41f5-b43b-7b795450dd11,12,2026-05-06 09:33:11,BYD Seal,42.73,57,89.73
a610b3aa-fdf2-48bc-a839-6a66b7c34c1d,17,2026-06-07 09:39:11,Renault Kwid E-Tech,12.43,44,26.1
8b5ec0a8-83a3-4493-bba1-7208c974bb4d,8,2025-11-30 11:09:11,GWM Ora,26.62,76,55.9
123a5db3-96d4-43fa-b8a6-29e40d5500f1,10,2025-08-05 11:36:11,Porsche Taycan,47.7,78,100.17
a492d1fc-9bf1-46df-983a-135c5ccc3781,19,2026-06-09 03:06:11,Porsche Taycan,11.1,80,23.31
31bbd7e3-ad4d-4442-b3e2-b847c6404a00,1,2025-12-17 04:06:11,BYD Dolphin,17.03,60,35.76
917ffb64-b58e-412e-b5dd-a7539242fa9c,1,2026-03-21 00:15:11,BYD Seal,37.3,70,78.33
7705cab3-c088-4048-8b0c-32bf07cb9b57,5,2025-07-13 11:09:11,Renault Kwid E-Tech,31.37,116,65.88
babb2bef-6a26-436a-9b11-1b5f821fac28,19,2026-01-02 09:20:11,BYD Seal,14.72,93,30.91
2449d3e9-69fe-4c47-a590-666f1ad37eeb,3,2026-03-06 01:24:11,Porsche Taycan,48.52,97,101.89
754daed8-e090-4ca1-8457-6e81d30b3f36,17,2025-10-07 03:35:11,Nissan Leaf,19.76,65,41.5
bedf8652-a297-4348-8367-3db014d2b47f,13,2026-05-24 05:13:11,Volvo XC40,13.78,63,28.94
b85d0e02-0212-46f4-99cd-efc2e451f26a,1,2025-09-18 07:12:11,BYD Seal,54.92,114,115.33
3cd33d4b-f1ff-47d3-bb4c-114302692ce3,19,2026-03-02 13:55:11,Porsche Taycan,13.92,112,29.23
ab52ed09-f1ce-4846-b7c4-1bc2ded81725,15,2026-02-15 08:21:11,Volvo XC40,32.35,50,67.94
67e5e9a3-58c0-4f08-8550-5c5ee3a1f8c2,1,2025-12-06 07:48:11,Nissan Leaf,19.27,99,40.47
5cf41a49-e676-44e3-a8ba-7ddd1acfdf41,16,2025-12-09 01:17:11,BYD Dolphin,10.82,65,22.72
341e1a6e-9ae9-478e-abb9-9f5f824fb487,3,2025-11-07 00:50:11,Volvo XC40,13.02,59,27.34
4e18c11d-0430-4f7a-a73f-c72fcd17bfdf,13,2026-04-16 21:24:11,BYD Seal,55.2,66,115.92
ec78897e-a91f-430b-b310-1491789a7197,1,2025-11-11 06:07:11,BYD Dolphin,18.5,102,38.85
907b8a1e-b231-4c7d-af5b-ebfd58d208dc,8,2025-11-20 21:28:11,Renault Kwid E-Tech,19.4,30,40.74
91b69c4c-b7af-49fc-a6c0-cb872f14e6fa,16,2025-10-15 23:53:11,Nissan Leaf,55.29,44,116.11
36680866-d11e-4189-884d-df18cb44b469,1,2025-09-03 21:33:11,BYD Dolphin,24.21,63,50.84
92c673bd-a576-42f7-a8ed-37106c87225d,13,2025-08-31 03:34:11,BYD Dolphin,56.31,84,118.25
33ead7fb-baa5-4786-989f-3cef6fd83167,17,2026-03-28 04:06:11,BYD Dolphin,15.38,56,32.3
172be24d-6543-4003-aa65-097024e96166,5,2026-06-21 05:11:11,Porsche Taycan,29.61,24,62.18
e0b1e417-611e-4bc5-8bf7-31d5ec468d63,17,2025-09-02 02:45:11,BYD Seal,59.69,40,125.35
56395ca3-1f7c-4651-92e5-735aeacccaad,5,2025-11-25 23:07:11,GWM Ora,19.98,108,41.96
2d5c2600-1f2f-496e-9bbb-088b93ad0c52,13,2025-12-14 10:32:11,Renault Kwid E-Tech,31.97,38,67.14
8ead5563-e665-42dc-b4b9-fc8abac60ccf,19,2026-03-25 05:48:11,Nissan Leaf,53.4,35,112.14
a2754b9e-374f-46d9-9165-3a6a7d875a7e,1,2026-03-05 00:52:11,Nissan Leaf,49.32,28,103.57
4cffd56d-0202-44d8-820e-ee9c34b9e31a,15,2026-03-22 13:33:11,BYD Dolphin,41.63,83,87.42
fc78fb9c-80b7-476f-ac58-006d0d50ad25,4,2025-12-04 22:13:11,BYD Seal,54.14,105,113.69
cc2312a2-6ba8-42df-873a-a66ecfb83fab,6,2026-05-14 10:09:11,BYD Seal,46.67,102,98.01
c810259e-9ff3-4e55-aa66-06debec3dd40,8,2026-01-06 03:14:11,Volvo XC40,51.82,54,108.82
34a862a2-1e7d-4174-aadc-e4f9fe50b83f,1,2026-04-20 23:23:11,Volvo XC40,48.35,49,101.54
40f95c93-bc1d-4823-a169-b159b25441f2,4,2026-01-30 13:29:11,Porsche Taycan,58.52,109,122.89
9844b569-c18f-4287-a644-39ac5d007620,16,2025-11-23 00:59:11,BYD Dolphin,22.88,112,48.05
2af76211-7b6f-46af-8541-a5fe275a0c7b,4,2025-10-13 21:23:11,BYD Seal,25.27,117,53.07
44531421-4619-4a76-9a2f-161ff569d05f,20,2025-10-01 01:05:11,Porsche Taycan,33.17,43,69.66
91d66ca1-f518-440e-bd27-7022d67be458,14,2025-08-08 13:19:11,BYD Dolphin,41.14,63,86.39
7363cf89-828c-4776-b6b0-f9806faf0792,20,2026-05-18 14:46:11,Porsche Taycan,29.17,38,61.26
e06d6b0e-78dd-40be-b406-14c14117f899,8,2026-05-21 04:48:11,Porsche Taycan,18.9,25,39.69
4e5ea275-342d-4923-97c1-a52000793483,14,2025-12-10 11:29:11,Nissan Leaf,41.24,109,86.6
933da766-f179-4b40-b24c-4cbad17e46c9,12,2026-02-12 07:02:11,Porsche Taycan,52.78,90,110.84
46c17eb6-4ac5-4718-8926-a3d022ff1efa,14,2026-03-29 09:12:11,BYD Dolphin,35.82,111,75.22
06ff15bc-bda9-4392-8366-edbdcb5fbccf,10,2026-04-20 01:12:11,Volvo XC40,27.33,102,57.39
4b88c9ca-1de8-48f9-8c05-47c50cc6523f,6,2026-05-05 02:58:11,Volvo XC40,16.23,109,34.08
0ef41c2a-d85a-43d8-ab9e-f6fe8c8f460a,4,2026-04-07 11:17:11,Volvo XC40,45.81,99,96.2
