id_operacao,id_projeto,data_hora,veiculo_modelo,energia_consumida_kwh,tempo_utilizacao_min,preco_kwh_brl,receita_gerada_brl,data_referencia,ano_mes,hora_recarga,custo_energia_brl,margem_bruta_brl
073bca43-ad2a-4a7c-b4e1-0c33a1861de1,23,2025-11-24 12:02:06,Renault Kwid E-Tech,55.03,65,2.29,126.02,2025-11-24,2025-11,12,49.53,76.49
25dbbe8d-a534-4425-aa69-b7f7b28d7cb8,27,2026-02-20 10:14:32,GWM Ora 03,37.94,64,2.49,94.47,2026-02-20,2026-02,10,34.15,60.32
f1bb5d9b-7499-4b6b-9afd-d46442e6918c,16,2026-02-17 13:04:13,Porsche Taycan,29.47,36,1.99,58.65,2026-02-17,2026-02,13,26.52,32.13
3f569381-4119-4559-a5b9-de82ae5a5f99,20,2025-09-23 06:56:05,GWM Ora 03,59.61,21,2.1,125.18,2025-09-23,2025-09,6,53.65,71.53
a9a0758e-f3a7-4d25-940e-35219a26755a,3,2025-12-05 21:53:37,Renault Kwid E-Tech,23.85,93,2.49,59.39,2025-12-05,2025-12,21,21.47,37.92
1de20f2d-0328-4b00-a953-4ea7d76d9612,4,2026-05-26 06:13:32,Renault Kwid E-Tech,10.83,112,2.29,24.8,2026-05-26,2026-05,6,9.75,15.05
b62c09bf-a4f7-4a30-97a1-5a60c55e6efb,27,2025-11-23 22:37:51,BYD Seal,59.52,91,2.29,136.3,2025-11-23,2025-11,22,53.57,82.73
b4c0fd18-65cd-4fd1-a264-9ce8eab8d5be,9,2025-10-09 15:19:04,GWM Ora 03,39.46,92,1.99,78.53,2025-10-09,2025-10,15,35.51,43.02
1491b51d-e6a7-46b0-b961-9ae2960e9c1a,21,2025-08-08 17:14:19,Volvo EX30,32.02,31,2.1,67.24,2025-08-08,2025-08,17,28.82,38.42
e041f0a3-3056-487f-a8f2-6d6384bed7ed,27,2026-02-09 21:13:40,BYD Seal,12.81,36,2.29,29.33,2026-02-09,2026-02,21,11.53,17.8
6d4772f8-d46a-47af-aa73-6a676c461d48,19,2026-06-16 18:31:00,Renault Kwid E-Tech,50.39,86,2.29,115.39,2026-06-16,2026-06,18,45.35,70.04
802a63cc-4d5e-42e8-b11c-377f40bc2b56,15,2026-02-06 22:47:49,Porsche Taycan,30.69,104,2.29,70.28,2026-02-06,2026-02,22,27.62,42.66
e2fb8d66-a892-4ad4-887f-e19cf7ba19f9,6,2025-09-29 11:23:49,Nissan Leaf,43.18,41,2.1,90.68,2025-09-29,2025-09,11,38.86,51.82
bbe30fd2-4ed7-43f3-9609-52eb61fe6f28,5,2026-04-15 06:48:48,BYD Seal,15.54,67,2.1,32.63,2026-04-15,2026-04,6,13.99,18.64
eca04629-e05b-47ea-80a1-5dbc695f34ff,16,2025-10-30 07:27:57,Nissan Leaf,35.5,113,2.29,81.3,2025-10-30,2025-10,7,31.95,49.35
1bf962a5-16c0-48e8-9e92-2cf1ba47680f,19,2025-12-14 19:31:58,BYD Dolphin,30.48,98,2.49,75.9,2025-12-14,2025-12,19,27.43,48.47
cc2b2f49-c6d5-4a90-9296-ae08a2dcb574,9,2026-02-04 14:20:51,Porsche Taycan,37.58,55,2.49,93.57,2026-02-04,2026-02,14,33.82,59.75
44de950f-2488-4ee3-9071-3f73582a2099,3,2026-05-05 16:53:36,BYD Seal,33.75,65,2.1,70.88,2026-05-05,2026-05,16,30.38,40.5
bf8ff33e-ee15-45cf-b5a3-7765bfacc63e,24,2026-06-05 12:05:30,Renault Kwid E-Tech,26.12,110,2.29,59.81,2026-06-05,2026-06,12,23.51,36.3
01a4c2d1-4edf-4a12-b2f2-40e365e1605b,9,2025-12-30 11:59:32,Nissan Leaf,45.0,110,2.49,112.05,2025-12-30,2025-12,11,40.5,71.55
7de1936b-d0fe-44f1-ab1c-2d3dfcadb3fd,19,2026-03-06 14:05:43,GWM Ora 03,13.22,107,2.29,30.27,2026-03-06,2026-03,14,11.9,18.37
c6141017-11e1-41c7-98cc-84170067743e,29,2025-10-03 19:28:20,Nissan Leaf,48.03,99,1.99,95.58,2025-10-03,2025-10,19,43.23,52.35
6ab62dbf-8663-48bb-aaf7-895bb241cfd3,14,2026-03-24 19:16:21,Renault Kwid E-Tech,21.2,60,2.49,52.79,2026-03-24,2026-03,19,19.08,33.71
6e52b671-bba8-47e5-89d0-aac1a78eb37c,22,2025-08-20 17:49:41,GWM Ora 03,31.79,76,1.99,63.26,2025-08-20,2025-08,17,28.61,34.65
2fb7e9bd-5fe9-4750-ad28-a2a82baeafc7,21,2026-04-12 19:15:59,BYD Seal,46.13,64,1.99,91.8,2026-04-12,2026-04,19,41.52,50.28
7c89617d-32b1-492b-a263-960ab43c6fef,30,2026-03-30 11:03:53,BYD Dolphin,15.51,30,2.1,32.57,2026-03-30,2026-03,11,13.96,18.61
1c3892e8-f2cf-4d63-80ab-4b7f2e968660,5,2025-12-29 21:41:40,BYD Seal,17.76,87,2.29,40.67,2025-12-29,2025-12,21,15.98,24.69
366b3575-d07a-4518-912c-f322735e8153,18,2025-12-05 23:50:47,GWM Ora 03,20.75,72,2.1,43.58,2025-12-05,2025-12,23,18.68,24.9
bffa7a4f-0f19-42db-b370-dc1d2f85f99d,16,2026-04-24 07:36:40,Porsche Taycan,36.0,108,2.29,82.44,2026-04-24,2026-04,7,32.4,50.04
311f5d4a-c258-4de2-8f26-54892ec75a83,9,2025-08-09 08:51:40,BYD Dolphin,53.71,46,1.99,106.88,2025-08-09,2025-08,8,48.34,58.54
df223246-e6fb-41d3-bba2-6c214264e318,8,2025-10-23 15:35:00,GWM Ora 03,13.6,115,2.29,31.14,2025-10-23,2025-10,15,12.24,18.9
e9b87e7a-a078-4a1f-b0d3-b5f768a69e71,27,2025-11-15 17:50:56,GWM Ora 03,36.35,33,2.49,90.51,2025-11-15,2025-11,17,32.72,57.79
a2ed50b9-de4c-48bc-9bf4-3b9f9fda15ac,14,2026-01-08 16:16:17,BYD Seal,30.84,94,1.99,61.37,2026-01-08,2026-01,16,27.76,33.61
15f0e5ea-4b0a-4742-946e-6a4f2a873e02,9,2025-10-01 18:02:39,Porsche Taycan,54.53,71,2.49,135.78,2025-10-01,2025-10,18,49.08,86.7
107380cb-46d9-434d-9feb-21c760b2d14b,27,2026-06-04 10:31:08,BYD Seal,12.4,70,2.29,28.4,2026-06-04,2026-06,10,11.16,17.24
3c1a8ce2-95ec-4c2c-8798-3bc0579744ba,26,2026-07-06 15:39:36,Nissan Leaf,13.15,64,2.1,27.62,2026-07-06,2026-07,15,11.84,15.78
c2b2547d-ac3c-4be3-bc35-b2747a57772b,29,2026-02-09 20:47:40,Nissan Leaf,56.27,66,2.1,118.17,2026-02-09,2026-02,20,50.64,67.53
441dde33-0fa1-459f-826f-05f619cea0c3,13,2025-08-05 11:05:56,Porsche Taycan,54.06,120,2.29,123.8,2025-08-05,2025-08,11,48.65,75.15
aa528f85-01d9-4b33-b488-e328c075e119,17,2026-06-12 12:35:15,Volvo EX30,53.04,60,2.49,132.07,2026-06-12,2026-06,12,47.74,84.33
0ab74b5d-fcd4-4681-8a09-7b17951b2503,16,2026-04-22 10:05:58,Volvo EX30,17.94,47,2.1,37.67,2026-04-22,2026-04,10,16.15,21.52
cab285dc-85b7-4774-b608-937418caa0a9,11,2026-05-21 17:25:30,Porsche Taycan,42.07,70,2.29,96.34,2026-05-21,2026-05,17,37.86,58.48
852393d7-9a5d-476e-a02b-a25601dbeb73,30,2025-07-16 20:35:39,GWM Ora 03,48.84,63,1.99,97.19,2025-07-16,2025-07,20,43.96,53.23
440dd09f-c2e8-4fc2-b649-6cdefca54576,14,2025-08-26 09:38:32,Volvo EX30,13.23,28,2.49,32.94,2025-08-26,2025-08,9,11.91,21.03
c1c4f618-7925-47d5-bc65-a804ee9ff73c,13,2025-10-01 14:19:06,BYD Seal,49.67,106,2.1,104.31,2025-10-01,2025-10,14,44.7,59.61
56282768-6df0-4c3c-9ab8-180f56479889,19,2025-09-04 19:58:17,Renault Kwid E-Tech,41.0,106,2.1,86.1,2025-09-04,2025-09,19,36.9,49.2
57d3ec63-e3e1-43bb-ae8e-60755eebc618,9,2025-11-17 22:49:41,GWM Ora 03,26.82,76,2.49,66.78,2025-11-17,2025-11,22,24.14,42.64
3d563b0e-d11c-45c8-90b2-81c0ffdba2ee,18,2026-02-22 17:24:49,BYD Dolphin,25.96,66,1.99,51.66,2026-02-22,2026-02,17,23.36,28.3
660237ed-aa42-4203-9c78-4ca4f0e4ca0b,23,2025-12-28 15:46:39,Renault Kwid E-Tech,23.17,59,2.1,48.66,2025-12-28,2025-12,15,20.85,27.81
f9ad97ae-0ea7-41a6-9c5d-fb8d60e12973,13,2025-11-05 19:34:30,Renault Kwid E-Tech,42.86,72,1.99,85.29,2025-11-05,2025-11,19,38.57,46.72
ce67b962-548b-4bb7-9f82-00b85b24bb54,28,2026-04-29 11:09:46,Nissan Leaf,10.13,26,2.29,23.2,2026-04-29,2026-04,11,9.12,14.08
dedbcef9-74f8-4913-80ca-280f19a53942,14,2026-03-21 18:44:15,BYD Seal,24.92,66,1.99,49.59,2026-03-21,2026-03,18,22.43,27.16
d5de293b-b9a8-47ba-a6dc-e997b2c454a4,4,2026-05-14 20:29:07,BYD Dolphin,59.71,62,1.99,118.82,2026-05-14,2026-05,20,53.74,65.08
0692fe02-238c-4712-accf-3b91e35209a0,22,2026-06-09 14:29:29,Volvo EX30,52.94,50,2.29,121.23,2026-06-09,2026-06,14,47.65,73.58
87d75309-de77-4156-9f76-043f9a16b853,5,2026-06-19 08:52:57,BYD Seal,42.96,65,2.49,106.97,2026-06-19,2026-06,8,38.66,68.31
c05e5ade-b303-4188-b378-cb94478b2f00,8,2026-01-18 20:32:21,Volvo EX30,30.06,54,1.99,59.82,2026-01-18,2026-01,20,27.05,32.77
73b0e73d-5e51-4bf8-bfa0-29a6d0a73b72,23,2026-06-11 21:19:06,Volvo EX30,29.68,79,2.29,67.97,2026-06-11,2026-06,21,26.71,41.26
deaeb0c0-a8ac-4ab1-afa9-d02c9e4c4be7,14,2025-11-01 16:09:15,Volvo EX30,53.04,90,2.29,121.46,2025-11-01,2025-11,16,47.74,73.72
a904babd-69c2-4a17-83d1-677a79a6ab72,14,2025-07-24 17:31:47,Nissan Leaf,39.89,32,2.49,99.33,2025-07-24,2025-07,17,35.9,63.43
a358c4d3-fc76-427b-80cd-11a8301c8108,23,2026-06-14 19:25:02,Porsche Taycan,17.77,35,2.29,40.69,2026-06-14,2026-06,19,15.99,24.7
527a9f7b-d007-4d41-b122-d458f521cf35,17,2025-10-22 19:10:15,BYD Dolphin,20.67,58,2.29,47.33,2025-10-22,2025-10,19,18.6,28.73
df996726-5c36-4f5c-a23f-3abf0441e22c,23,2025-07-24 20:06:16,Porsche Taycan,30.02,32,2.49,74.75,2025-07-24,2025-07,20,27.02,47.73
bc5e3e2f-cebc-4bd7-b837-8be20bb68d75,11,2025-11-22 21:42:37,BYD Dolphin,34.46,91,2.1,72.37,2025-11-22,2025-11,21,31.01,41.36
3bca7ff6-71be-4c72-ad8c-c85c53559e80,18,2026-01-09 16:36:21,Volvo EX30,59.73,67,2.1,125.43,2026-01-09,2026-01,16,53.76,71.67
bd3c83c3-6671-49de-bc0a-8f909b54d227,22,2026-07-15 18:02:07,Renault Kwid E-Tech,33.07,69,2.1,69.45,2026-07-15,2026-07,18,29.76,39.69
592c6a0e-14d4-4d3a-8b40-fcdd9cd2da08,24,2025-09-04 06:04:29,Renault Kwid E-Tech,27.4,25,1.99,54.53,2025-09-04,2025-09,6,24.66,29.87
f104ad27-ee75-434e-b067-dba16d8bebc3,21,2025-09-06 20:47:02,Renault Kwid E-Tech,57.01,102,2.49,141.95,2025-09-06,2025-09,20,51.31,90.64
a888e7af-fca3-4bae-b9e3-202eee4bd350,19,2025-11-30 07:31:34,Volvo EX30,31.62,60,2.1,66.4,2025-11-30,2025-11,7,28.46,37.94
19b7775f-e7bb-4e42-b312-6a11db6ae7db,27,2026-06-28 09:25:57,Renault Kwid E-Tech,45.18,66,1.99,89.91,2026-06-28,2026-06,9,40.66,49.25
9b6fbe20-4b3a-4a83-a286-16f4bbf9a04b,17,2026-05-07 13:42:35,GWM Ora 03,48.53,106,2.49,120.84,2026-05-07,2026-05,13,43.68,77.16
deaf0fa9-24a6-4a6c-b641-d44931f09021,14,2025-11-19 17:12:50,Porsche Taycan,31.42,65,2.1,65.98,2025-11-19,2025-11,17,28.28,37.7
c8ecb641-9267-4e10-a050-df248522496a,17,2026-07-10 22:38:26,BYD Seal,12.27,37,1.99,24.42,2026-07-10,2026-07,22,11.04,13.38
08207d4e-812f-4d98-b777-6609db576a7f,8,2026-04-14 23:13:17,Renault Kwid E-Tech,48.95,64,2.1,102.8,2026-04-14,2026-04,23,44.06,58.74
164b85f0-cbfc-421c-bf78-042820bb859a,2,2025-09-07 12:39:00,Nissan Leaf,13.72,79,2.1,28.81,2025-09-07,2025-09,12,12.35,16.46
ff0dd3c2-ac4d-4d33-9515-28af4d25298f,16,2025-12-20 11:31:40,GWM Ora 03,25.49,106,2.1,53.53,2025-12-20,2025-12,11,22.94,30.59
77806788-dff1-45e3-bcba-6c808c7aa939,17,2025-11-07 16:30:45,Renault Kwid E-Tech,48.59,28,2.49,120.99,2025-11-07,2025-11,16,43.73,77.26
f47e3ca0-723f-485a-a57b-084d2b0582e0,24,2026-07-05 14:33:01,BYD Dolphin,19.8,78,1.99,39.4,2026-07-05,2026-07,14,17.82,21.58
8a693650-a9a2-49cd-bb6f-65df1d9d1d80,30,2026-06-24 13:51:23,Volvo EX30,48.71,91,2.49,121.29,2026-06-24,2026-06,13,43.84,77.45
2ba17f78-362e-47d4-be4c-943a3dabba61,6,2025-10-01 18:52:01,Porsche Taycan,35.68,73,2.29,81.71,2025-10-01,2025-10,18,32.11,49.6
b32d3c81-a8e5-4e05-b1b7-bd1ec0d52828,5,2025-11-13 21:51:37,Nissan Leaf,57.3,117,1.99,114.03,2025-11-13,2025-11,21,51.57,62.46
fe4cefed-6f55-4c9e-9b00-0f9f16e500e5,24,2026-04-08 18:27:37,BYD Seal,15.18,45,2.1,31.88,2026-04-08,2026-04,18,13.66,18.22
edd32be9-2905-4dd7-877b-1426b73c62ab,6,2025-10-08 08:16:40,Renault Kwid E-Tech,42.88,68,2.29,98.2,2025-10-08,2025-10,8,38.59,59.61
622c636f-e713-4930-9395-8e5cedd0ce02,30,2025-08-26 09:37:31,Volvo EX30,49.49,99,2.1,103.93,2025-08-26,2025-08,9,44.54,59.39
b81bda1d-386a-4050-87c5-8839c42cd0ba,23,2025-12-18 18:48:48,Porsche Taycan,25.92,54,2.29,59.36,2025-12-18,2025-12,18,23.33,36.03
f395c213-79ee-42c0-aa7a-907d41f3f1b9,9,2026-01-24 17:44:13,Volvo EX30,19.04,29,2.29,43.6,2026-01-24,2026-01,17,17.14,26.46
aa5ca8cd-1f83-4b8d-abac-8660e5c345fc,3,2025-09-09 22:06:51,BYD Seal,48.62,68,2.29,111.34,2025-09-09,2025-09,22,43.76,67.58
a23036d2-88d7-447c-ac38-704b22c0eee9,2,2026-03-02 12:32:01,BYD Seal,44.36,90,2.1,93.16,2026-03-02,2026-03,12,39.92,53.24
cba88a28-1727-40d8-bdf1-02c2b9b4c225,30,2026-06-11 23:06:44,Porsche Taycan,39.66,74,2.49,98.75,2026-06-11,2026-06,23,35.69,63.06
394b5d35-df37-4ff8-9532-7432b118cad6,18,2026-04-03 15:49:06,BYD Dolphin,36.85,53,2.29,84.39,2026-04-03,2026-04,15,33.16,51.23
ec814510-c42e-4fc8-9372-e80dee892190,24,2026-01-26 10:10:01,Nissan Leaf,57.31,51,2.29,131.24,2026-01-26,2026-01,10,51.58,79.66
57dda51e-a4dc-4d4e-908e-04ac99c6207f,4,2025-10-24 13:20:17,BYD Seal,58.74,76,1.99,116.89,2025-10-24,2025-10,13,52.87,64.02
be332380-b7aa-43b6-a900-b66f6083bf88,1,2025-10-09 23:13:58,Nissan Leaf,29.46,81,2.1,61.87,2025-10-09,2025-10,23,26.51,35.36
a7674726-61b3-48f3-b99b-70d6bc6aa8a7,16,2026-02-02 15:29:58,Porsche Taycan,34.15,105,1.99,67.96,2026-02-02,2026-02,15,30.74,37.22
f75c0751-8fd8-4cb4-88fb-2050a460cf44,15,2026-03-19 19:06:34,BYD Seal,21.86,114,2.49,54.43,2026-03-19,2026-03,19,19.67,34.76
3bbdf80c-cef6-4a14-afdc-c21bdb2c0eb7,26,2026-05-20 17:00:30,Renault Kwid E-Tech,31.05,28,2.49,77.31,2026-05-20,2026-05,17,27.94,49.37
4a7d6fa1-1d9d-4b86-8253-fb27393aa0a9,11,2026-06-05 19:11:06,Nissan Leaf,34.95,87,1.99,69.55,2026-06-05,2026-06,19,31.46,38.09
5719d3e4-16d1-4768-9c83-90ba1672380e,19,2026-04-05 18:35:03,GWM Ora 03,42.84,93,1.99,85.25,2026-04-05,2026-04,18,38.56,46.69
302b0401-efed-498b-979a-7368bd96bb0a,15,2025-11-05 07:14:56,Renault Kwid E-Tech,51.36,58,2.1,107.86,2025-11-05,2025-11,7,46.22,61.64
92a593c8-1db9-4330-b127-6a5cbe9f44cb,17,2026-06-15 16:50:25,Volvo EX30,22.84,33,2.49,56.87,2026-06-15,2026-06,16,20.56,36.31
50392a8c-da73-4ae0-a09e-6e485e24038e,22,2026-05-12 08:25:02,Porsche Taycan,26.15,22,2.1,54.91,2026-05-12,2026-05,8,23.54,31.37
bca6a6b0-93b0-427e-a154-7769f43dd740,23,2026-01-29 14:50:51,BYD Dolphin,38.46,49,2.49,95.77,2026-01-29,2026-01,14,34.61,61.16
970e287a-0fd7-40f2-8f90-8490006e0070,26,2025-12-14 10:21:52,Nissan Leaf,43.1,77,1.99,85.77,2025-12-14,2025-12,10,38.79,46.98
635d8150-d8dc-43a5-b09a-8327891d47fe,20,2026-06-29 07:07:35,Nissan Leaf,13.46,32,2.29,30.82,2026-06-29,2026-06,7,12.11,18.71
c572aa5b-51d4-4f72-ac77-8135fad76ab7,1,2025-10-19 18:34:09,GWM Ora 03,38.98,55,2.49,97.06,2025-10-19,2025-10,18,35.08,61.98
ef15b821-ade6-4f3c-8c2a-261d5d7233db,23,2025-10-12 09:21:59,GWM Ora 03,22.33,113,2.1,46.89,2025-10-12,2025-10,9,20.1,26.79
a9eb0bf9-850e-4d30-a055-adeccbebb43f,6,2025-09-23 16:10:25,BYD Dolphin,49.79,74,2.1,104.56,2025-09-23,2025-09,16,44.81,59.75
1b493710-38de-44f1-973d-18559a039d06,29,2026-05-03 06:35:45,Volvo EX30,35.5,85,2.29,81.3,2026-05-03,2026-05,6,31.95,49.35
da3465d9-89cd-40e7-825a-2dd465333140,7,2025-07-20 10:55:53,Renault Kwid E-Tech,56.4,67,2.1,118.44,2025-07-20,2025-07,10,50.76,67.68
d0ef1299-250b-4c5a-90e0-8a8175ea1023,24,2026-04-20 13:48:32,Renault Kwid E-Tech,51.38,99,2.1,107.9,2026-04-20,2026-04,13,46.24,61.66
380a1bb7-d653-44bb-8bfc-a0caf1613bab,29,2026-06-07 08:00:26,Volvo EX30,28.1,30,2.1,59.01,2026-06-07,2026-06,8,25.29,33.72
25bdab14-74ae-4b96-ae13-3adc7ff5088e,28,2026-03-17 15:21:58,Porsche Taycan,22.69,110,2.1,47.65,2026-03-17,2026-03,15,20.42,27.23
bf3f51d5-2557-482c-888c-6ea499f9a338,11,2026-01-07 09:01:56,BYD Dolphin,18.15,117,1.99,36.12,2026-01-07,2026-01,9,16.34,19.78
d3e78237-cd21-44d3-9960-6af0aa546c79,21,2025-08-29 10:58:34,Volvo EX30,22.23,67,1.99,44.24,2025-08-29,2025-08,10,20.01,24.23
51f4a724-9950-4858-88ca-c260b3f5a21c,13,2026-04-03 21:36:37,Renault Kwid E-Tech,10.6,117,2.1,22.26,2026-04-03,2026-04,21,9.54,12.72
b04816fd-fd86-4a13-809b-d8134f13823b,18,2026-05-19 20:06:31,Porsche Taycan,56.45,23,1.99,112.34,2026-05-19,2026-05,20,50.81,61.53
d900da4b-ff31-4846-8600-fc5f1f9b5662,21,2025-10-21 07:22:26,Volvo EX30,35.02,29,1.99,69.69,2025-10-21,2025-10,7,31.52,38.17
a18e4440-7a70-4cf8-92ef-d363b4dea4a4,13,2025-09-19 14:58:59,BYD Dolphin,44.93,70,1.99,89.41,2025-09-19,2025-09,14,40.44,48.97
4a9f6c5c-7eb9-4e2d-b738-7270d424d9f3,7,2025-11-21 23:51:14,BYD Seal,48.04,77,2.29,110.01,2025-11-21,2025-11,23,43.24,66.77
0f0e5767-606f-4a15-b76c-432eb4428cde,28,2026-01-28 23:16:07,Renault Kwid E-Tech,47.8,71,2.49,119.02,2026-01-28,2026-01,23,43.02,76.0
27177e59-5548-4613-8f69-ef2dfb2c2c83,1,2026-03-06 20:55:42,GWM Ora 03,31.78,55,1.99,63.24,2026-03-06,2026-03,20,28.6,34.64
d91b1cb6-35ea-4d3e-b77d-ff3ad3f04058,24,2025-11-06 15:20:41,Porsche Taycan,52.14,105,2.49,129.83,2025-11-06,2025-11,15,46.93,82.9
399e4d08-cf77-48cc-af36-feb1bb8f7b2b,2,2025-11-11 08:40:48,BYD Seal,33.62,48,2.1,70.6,2025-11-11,2025-11,8,30.26,40.34
ec5412b4-0d74-4c38-bc58-82ecb34de663,13,2025-10-13 14:37:50,Renault Kwid E-Tech,31.01,83,2.49,77.21,2025-10-13,2025-10,14,27.91,49.3
db55daf5-2dd4-450c-86aa-7991dd8cf1ca,20,2025-11-27 16:07:49,Renault Kwid E-Tech,10.02,25,2.29,22.95,2025-11-27,2025-11,16,9.02,13.93
4c91ef0e-644d-452c-ba36-96cc7ccd1ac6,30,2026-05-11 15:44:55,BYD Dolphin,59.16,89,2.1,124.24,2026-05-11,2026-05,15,53.24,71.0
e9917f60-a8c4-40ca-90a4-a31afc00f3e7,6,2025-08-31 17:24:01,GWM Ora 03,52.82,26,2.29,120.96,2025-08-31,2025-08,17,47.54,73.42
05855672-fdb6-41a6-a8c0-e305d9387dfb,29,2026-03-04 17:52:37,GWM Ora 03,45.91,72,2.29,105.13,2026-03-04,2026-03,17,41.32,63.81
6c24dcaa-5660-42e1-a46c-d3c18c45fc9e,15,2025-09-13 09:06:03,Volvo EX30,34.21,77,2.49,85.18,2025-09-13,2025-09,9,30.79,54.39
592aa87b-fd85-4cf8-b932-28b9ad8ac4bc,17,2026-01-16 15:43:47,BYD Seal,27.55,85,2.29,63.09,2026-01-16,2026-01,15,24.8,38.29
126301a0-641c-4619-a430-58d9c1f98e90,11,2026-04-30 20:09:10,Nissan Leaf,29.37,63,2.1,61.68,2026-04-30,2026-04,20,26.43,35.25
4849032c-4875-4d16-ba0c-96e28720d00f,24,2025-11-29 06:48:13,GWM Ora 03,39.0,87,2.29,89.31,2025-11-29,2025-11,6,35.1,54.21
b37bdb99-31f1-4f8b-ac4d-e885b245b7d9,23,2026-01-09 19:00:53,Porsche Taycan,31.69,72,2.1,66.55,2026-01-09,2026-01,19,28.52,38.03
18e9ef77-64ce-4589-8c4a-62badb335860,2,2025-08-18 12:33:08,Nissan Leaf,56.57,118,2.49,140.86,2025-08-18,2025-08,12,50.91,89.95
ca9128fb-c094-4932-92cb-8f692182b518,17,2026-02-26 20:56:29,BYD Dolphin,31.95,116,2.29,73.17,2026-02-26,2026-02,20,28.76,44.41
0ddb0654-ce19-4f51-9da8-b3919494065d,5,2026-06-14 12:36:36,GWM Ora 03,54.65,48,2.49,136.08,2026-06-14,2026-06,12,49.18,86.9
4dd7cb5c-b5a7-4756-af40-55ddd98d213c,3,2026-03-26 20:37:11,Porsche Taycan,53.97,120,2.49,134.39,2026-03-26,2026-03,20,48.57,85.82
93c09687-29e7-4176-a796-17c47520d99e,4,2025-08-27 07:28:48,BYD Seal,21.92,90,2.29,50.2,2025-08-27,2025-08,7,19.73,30.47
7b814ce1-b22a-4428-b11f-4ae4233731e0,16,2026-05-16 19:11:11,Nissan Leaf,43.03,103,1.99,85.63,2026-05-16,2026-05,19,38.73,46.9
35b33f54-2513-4cd4-a5b0-15b44a84525f,2,2025-10-08 15:12:10,Renault Kwid E-Tech,21.59,38,2.1,45.34,2025-10-08,2025-10,15,19.43,25.91
32167340-bf95-4f33-8dea-6f5237d7cab3,30,2025-11-02 13:16:17,Porsche Taycan,28.95,23,2.49,72.09,2025-11-02,2025-11,13,26.06,46.03
5cbad410-0256-4225-a6b7-8891bc3ddbfc,15,2026-01-24 14:45:14,Nissan Leaf,44.0,64,1.99,87.56,2026-01-24,2026-01,14,39.6,47.96
1a1940e4-935f-46e2-9b2c-1379b9d859f5,13,2026-06-15 10:12:21,Renault Kwid E-Tech,31.88,37,2.49,79.38,2026-06-15,2026-06,10,28.69,50.69
dbc21e42-fd0d-4cb1-8916-7a93ada63c4b,18,2026-05-17 15:05:08,Porsche Taycan,35.29,26,2.1,74.11,2026-05-17,2026-05,15,31.76,42.35
fb924354-f34d-4b13-a065-f5cf25c978b5,11,2025-07-31 18:55:16,Nissan Leaf,22.69,81,2.29,51.96,2025-07-31,2025-07,18,20.42,31.54
2b10a823-d777-4933-adf0-1fe06d572692,9,2026-01-05 13:06:07,BYD Seal,58.09,66,1.99,115.6,2026-01-05,2026-01,13,52.28,63.32
5b078b11-1896-4587-8e6b-bde0ed0d6017,13,2026-01-10 15:57:09,BYD Seal,36.47,76,1.99,72.58,2026-01-10,2026-01,15,32.82,39.76
f1efa963-2dfc-4b9c-b94f-ebeff96277e5,18,2026-02-10 15:08:23,Nissan Leaf,26.65,74,1.99,53.03,2026-02-10,2026-02,15,23.98,29.05
83f38f4e-faf3-4aec-9e0a-71570d6ed01e,24,2026-04-22 22:40:28,BYD Seal,37.22,25,1.99,74.07,2026-04-22,2026-04,22,33.5,40.57
6f0eebef-97e8-4057-96a7-01aba66ccf43,18,2025-11-09 10:10:07,BYD Dolphin,22.46,31,1.99,44.7,2025-11-09,2025-11,10,20.21,24.49
b8f91075-a081-45d2-a608-92d6f84006f2,21,2026-05-29 16:35:25,Renault Kwid E-Tech,58.22,93,2.1,122.26,2026-05-29,2026-05,16,52.4,69.86
1e69d7ef-08b3-4111-beb8-62c6676c269f,6,2026-06-18 10:34:51,Nissan Leaf,33.6,83,2.49,83.66,2026-06-18,2026-06,10,30.24,53.42
4d7d10f3-7d16-4638-a58a-83773da8b37a,21,2025-10-26 08:16:51,Volvo EX30,17.88,72,2.29,40.95,2025-10-26,2025-10,8,16.09,24.86
2c281bbd-f45d-4d91-989d-a530b01fb9f3,11,2025-10-11 09:30:58,Volvo EX30,43.33,34,2.49,107.89,2025-10-11,2025-10,9,39.0,68.89
c69e17c9-6018-4b17-bec5-715ca71db3a6,18,2026-02-18 06:15:12,BYD Dolphin,48.01,22,1.99,95.54,2026-02-18,2026-02,6,43.21,52.33
abb558e1-cb9a-4ed5-bdbc-ebdbb119779c,11,2025-12-27 08:44:02,Volvo EX30,18.94,107,2.49,47.16,2025-12-27,2025-12,8,17.05,30.11
76b35303-c719-4dd0-96f0-c19ca894b11e,3,2025-08-24 10:01:09,Porsche Taycan,44.06,82,1.99,87.68,2025-08-24,2025-08,10,39.65,48.03
61d15db2-a67a-470a-9175-3cd1dd69cf6b,19,2026-01-15 15:23:17,GWM Ora 03,13.34,99,2.29,30.55,2026-01-15,2026-01,15,12.01,18.54
71f34593-a737-419b-a1e0-9bf146748ee4,16,2025-09-23 08:03:55,BYD Seal,54.4,79,2.49,135.46,2025-09-23,2025-09,8,48.96,86.5
1ddb4f15-1eb8-4863-82f8-60445e08e249,24,2025-12-25 06:49:06,Porsche Taycan,27.78,93,2.49,69.17,2025-12-25,2025-12,6,25.0,44.17
